State,County,FFRPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,MEDHHINC15,POVRATE15,FMRKTPTH16
SD,Clay,0.574217628,90.04616272,1.291113676,7.7,31.1,43902,19,0.212977424
SD,Codington,0.680077314,94.61931171,0.32320858,8.3,31.2,53073,10.8,0.071268218
SD,Corson,0,29.67901235,0.074074074,13.3,40.9,31621,47.4,0
SD,Custer,0.473653049,92.79454722,0.182570594,10.7,29.7,54309,10.7,0.116333178
SD,Davison,0.854915766,93.80639869,0.364027892,9.4,34.3,47591,13.4,0
SD,Day,0.715819613,87.6357268,0.140105079,11.2,30.8,45131,14.2,0
SD,Deuel,0.463821892,96.70027498,0.274977085,10.8,33.3,54087,10,0
SD,Dewey,0,20.90171666,0.094321826,15.6,39.9,38337,24.7,0
SD,Douglas,0,96.30246502,0.366422385,11,29.8,51915,10.4,0
SD,Edmunds,0.251067035,97.00319332,0.122819946,9,29.1,56304,10.7,0
SD,Fall River,0.73046019,87.38370454,0.648435297,11.2,31.7,44065,14.6,0.146006716
SD,Faulk,0.424268137,98.26565144,0.126903553,9.8,29.3,47802,12.9,0
SD,Grant,0.966717304,96.13920609,0.135943448,8.3,30.6,51251,9.2,0.139899273
SD,Gregory,0,89.39358464,0.140482323,10.4,32.2,36150,18.1,0.239750659
SD,Haakon,0.541418517,94.11461022,0.103252452,10.3,30.1,50221,10.8,0
SD,Hamlin,0,96.20531933,0.169405387,9.7,30.8,57278,9,0.165892502
SD,Hand,0.298953662,98.16380064,0.087438065,10.5,29.9,52718,8.5,0
SD,Hanson,0,98.43890724,0,8.3,28.9,59508,8.7,0
SD,Harding,0,95.37848606,0.079681275,8.1,32.4,57053,10.2,0
SD,Hughes,0.510146242,85.01351193,0.493479027,9.5,28.3,60582,10.8,0.170454545
SD,Hutchinson,0.277777778,96.55454174,0.381315539,10.5,31,49558,12.3,0
SD,Hyde,0,88.94366197,0.070422535,10.5,30.5,49820,11.1,0.73964497
SD,Jackson,0.610873549,42.62619597,0.164962059,11.2,34.8,36308,32.5,0
SD,Jerauld,0,94.6402704,0.048285852,9.9,27.8,49054,13.7,0.499001996
SD,Jones,2.051282051,94.33399602,0.099403579,10.9,29.3,47362,13.5,0
SD,Kingsbury,0.197044335,96.87257187,0.135975136,10,33.8,54543,9.5,0
SD,Lake,0.404269082,95.60714286,0.491071429,8.6,31.3,55300,10.1,0
SD,Lawrence,0.932797988,92.74598498,0.361040793,7.3,25.7,51553,12.9,0.158221589
SD,Lincoln,0.310390316,95.2529669,0.702685821,6.6,28.7,77540,4.3,0
SD,Lyman,0.515862781,58.08255659,0.079893475,10.4,33.5,39527,22.7,0
SD,McCook,0.177022482,97.02741189,0.14239943,9,28.5,56382,9.5,0
SD,McPherson,0,97.80398536,0.040666938,11.8,27.3,43859,15.7,0
SD,Marshall,0.42707666,84.5790378,0.107388316,9.6,32.2,50216,12.3,0.20828994
SD,Meade,0.259730622,90.23747739,1.207045687,8.4,27,55515,9.9,0.072220417
SD,Mellette,0,39.30664063,0.09765625,13.2,32.4,34241,35.6,0.475737393
SD,Miner,1.727115717,97.11176224,0.125575555,10.6,31.4,47970,10.8,0
SD,Minnehaha,0.836605024,86.24578091,3.732858121,7.9,27.8,55605,12.2,0.026692576
SD,Moody,0.15705984,80.58896084,0.508788159,11,32.9,54729,10.7,0
SD,Pennington,0.812993108,81.66382692,1.003486944,8.4,27.3,52217,12.2,0.036572432
SD,Perkins,0,96.68008048,0.067069081,10.1,32.8,44132,13.1,0
SD,Potter,0.854700855,97.03735509,0.128810648,11,29.2,54655,10,0
SD,Roberts,0.385579333,61.46418366,0.108385063,12,32,42744,20,0.097513408
SD,Sanborn,0.428082192,97.49469214,0,10.2,29.7,49638,11.9,0
SD,Shannon,0.14066676,2.804357427,0.029442073,15.8,42.9,,,
SD,Spink,0.454683237,96.55494934,0.265003897,9.9,31.4,46504,12.1,0
SD,Stanley,1.005698961,89.54821308,0.303438975,9.8,33.4,62015,8.3,0
SD,Sully,0,96.3583394,0.072833212,9.3,33.1,58230,6.9,0
SD,Todd,0.10119409,9.498543487,0.166458593,18.2,38,29193,44,0
SD,Tripp,0.544267054,82.84904323,0.106307583,10.7,30.7,48289,17.7,0
SD,Turner,0.241779497,96.77728525,0.239607044,8.4,32.9,54134,10,0
SD,Union,0.465766185,94.50656296,0.618098479,9.2,30.4,74439,6.3,0
SD,Walworth,1.270186899,82.23611622,0.110334682,10.7,28.4,44480,14.8,0
SD,Yankton,0.793510845,91.64364025,1.45734914,7.9,30,48991,13.6,0.044216484
SD,Ziebach,0.353857042,21.67083185,0.214209211,16.5,42,33239,47.1,0
TN,Anderson,0.847367864,90.68934766,3.749550773,12.3,31.7,44488,19.7,0.026337969
TN,Bedford,0.514723229,78.54099161,7.627946203,11.5,32.1,44734,17,0
TN,Benton,0.495509446,94.38413488,1.94675238,14.3,32.4,36201,20.5,0
TN,Bledsoe,0,92.69959615,3.642435539,12.5,32.7,39730,26.1,0
TN,Blount,0.506573584,92.0575563,2.694089911,13.7,34,49532,13.1,0.007771819
TN,Bradley,0.718621025,88.50681568,4.15913018,14.3,34.9,43772,18.1,0.009570294
TN,Campbell,0.676386593,97.03801945,0.287356322,13.4,32.5,33092,26.2,0
TN,Cannon,0.508831867,95.57278458,1.210057242,12.9,33.3,43864,16.4,0
TN,Carroll,0.422982023,85.74083164,9.995792721,14.6,32.4,38412,21.1,0
TN,Carter,0.580107584,95.5158122,1.29388409,14.2,31.8,35053,23.6,0
TN,Cheatham,0.477819133,94.39713592,1.411584196,12.3,33.8,56447,10.6,0.025075226
TN,Chester,0.51786639,86.60907127,9.112135894,14.7,32,43452,19,0
TN,Claiborne,0.443150165,96.39276069,0.869214292,14.8,30.8,35193,21.6,0.031489121
TN,Clay,0.515132003,95.71301361,1.272102786,13.9,31.3,32750,23.7,0
TN,Cocke,0.452309606,94.21232685,1.847905333,15.8,34.4,31355,26.4,0.028393765
TN,Coffee,0.708651139,90.04280627,3.447230851,13.1,35.9,44452,15.9,0.05486266
TN,Crockett,0.409053722,77.14932127,12.59426848,13.8,33,38474,19.1,0.069391437
TN,Cumberland,0.586358541,95.82359553,0.260467772,18.2,29.2,39472,16.7,0.017048845
TN,Davidson,0.935142972,57.42682481,27.45814856,10.6,30.9,51999,17.1,0.020455575
TN,Decatur,0.342876736,93.11048737,2.866377477,15,36.3,38771,19.4,0
TN,DeKalb,0.311397135,90.69059446,1.244458687,14.4,31.8,43804,20.2,0.051650225
TN,Dickson,0.790904597,90.36362904,4.097370435,12.6,35.9,47621,16.4,0.019168104
TN,Dyer,0.527217609,80.98082692,14.17242729,15.8,37.2,43391,22.5,0.026519571
TN,Fayette,0.281971752,68.18785307,27.96449119,17.6,31.1,56710,13.8,0.025258904
TN,Fentress,0.560067208,97.56667966,0.144774208,14.6,35.5,31824,25.7,0
TN,Franklin,0.458915028,89.73740622,5.081360226,13.1,30.9,47286,15,0.023980815
TN,Gibson,0.54576326,77.63420083,18.73276573,13.1,32.3,40789,15.7,0.020242505
TN,Giles,0.65851038,85.53840936,10.19501441,14.4,32.1,42207,16.1,0.034121541
TN,Grainger,0.174947516,96.01006312,0.445778347,14.4,35,38103,18.7,0
TN,Greene,0.599985366,93.90681524,1.968589734,12.3,29.8,36309,18,0.029148145
TN,Grundy,0.372439479,97.21228928,0.262716194,15.2,31.3,33595,26.1,0.074688177
TN,Hamblen,0.824925439,82.89524175,3.827705295,13.9,30.8,39566,19,0.015677667
TN,Hamilton,0.902568191,71.97046926,20.05658869,12.2,30.2,48943,15.2,0.019567393
TN,Hancock,0.150217816,97.8589236,0.351957765,13,30.6,27987,30.1,0
TN,Hardeman,0.308107067,55.76266833,41.19913404,14.7,37.8,37729,24.2,0
TN,Hardin,0.46385775,92.6381311,3.411972643,13.8,31.9,36765,22.7,0.077884653
TN,Hawkins,0.4230193,95.81229215,1.293262717,14.4,32.9,38708,21.2,0.017679402
TN,Haywood,0.549903767,44.81290254,50.19960611,15.3,38.4,35216,22.5,0
TN,Henderson,0.642650577,88.16305953,7.810868234,15.9,34.8,41328,17.5,0
TN,Henry,0.589988821,88.22146613,7.97401794,14,33.7,38328,19.1,0.03095017
TN,Hickman,0.246062992,91.76589712,4.463345484,12.2,32.1,39682,20.4,0.082321465
TN,Houston,0.725777186,94.12532637,2.254925231,15.2,33.2,39999,19.5,0
TN,Humphreys,0.937413841,94.38990182,2.454417952,14.1,35.6,43657,15.9,0
TN,Jackson,0.172890733,96.81216704,0.249183709,13.8,34.7,34651,23.6,0
TN,Jefferson,0.53154128,92.86283969,2.005563445,12.3,34.2,42669,16.8,0.037358737
TN,Johnson,0.33596506,95.22582767,2.044507783,14.1,29.2,33402,27.2,0.225301341
TN,Knox,0.873743993,83.8866704,8.710258059,11.2,29.7,52136,15.6,0.01973113
TN,Lake,0.262088848,69.0628192,27.60469867,13.5,37.5,29908,43.1,0
TN,Lauderdale,0.292162735,61.24393313,34.78698544,15.4,38.3,34715,26.2,0
TN,Lawrence,0.544069641,94.79567222,1.521412023,14.2,34,40076,18.9,0.046424178
TN,Lewis,0.839912649,94.62215278,1.628155579,14.5,34.3,38198,17.9,0.084005376
TN,Lincoln,0.624312513,88.13284973,6.762387219,14.2,32.1,43694,16,0
TN,Loudon,0.748458766,90.15569652,1.064749979,13.3,27.5,52787,13.5,0
TN,McMinn,0.646068483,90.44694448,3.866758505,14.1,33.7,39207,23,0.037842952
TN,McNairy,0.647199909,90.95302013,5.90987536,16.9,38.6,37337,18.9,0
TN,Macon,0.565143677,94.21521036,0.355088098,14.2,34.2,37865,18.5,0.042643923
TN,Madison,0.835217666,58.05033878,36.14666205,14.2,34.3,46694,18.1,0.010239292
TN,Marion,0.774457,93.23936679,3.566242873,15.9,32.9,41090,19,0
TN,Marshall,0.607630561,86.76552242,6.483326257,14.4,31.3,46788,13.8,0.062666458
TN,Maury,0.830263696,80.19047384,12.44626711,11.9,33.6,50868,13.2,0.011113457
TN,Meigs,0.170925562,95.81383477,0.986982047,14.2,27.9,41061,20.2,0
TN,Monroe,0.663232596,92.42345965,2.021608751,14.7,35.5,37867,18.6,0.021753317
TN,Montgomery,0.615915899,67.05293882,18.57065763,9.8,29,49603,13.4,0.010217949
TN,Moore,0.316505776,94.89154354,2.279157498,14,32,52911,11.8,0
TN,Morgan,0.184672207,93.86455633,3.652158093,12.3,30.3,46067,21.2,0.046395101
TN,Obion,0.581752367,84.84924702,10.54170466,15.5,33.6,39946,19.5,0.032703251
TN,Overton,0.499364445,97.14259838,0.389439841,15.1,33,36316,17.5,0
TN,Perry,0.511378164,94.78205938,1.465571699,16.3,31.4,34445,22.3,0.125565043
TN,Pickett,0.780640125,97.77427615,0.098483356,15,33.1,34714,18.9,0
TN,Polk,0.298864316,96.653789,0.29717682,13.7,34.9,38923,18.4,0
TN,Putnam,0.822490393,89.94897748,1.96485115,12.5,32.6,40629,19.7,0.013169852
TN,Rhea,0.612726326,92.12172656,1.914552485,13.7,30.4,39863,23.3,0.03082424
TN,Roane,0.644574202,93.67121316,2.6393016,13.4,34.1,43939,17.6,0
TN,Robertson,0.719752053,84.7260987,7.357844394,12.8,35.6,53413,12.3,0.028916359
TN,Rutherford,0.699189356,75.58262631,12.38899636,9.9,33,60022,11.1,0.012976438
TN,Scott,0.591258471,98.05200648,0.085477776,13.4,28.9,33254,25.5,0.045564314
TN,Sequatchie,0.816104461,94.96882086,0.134637188,13.5,28.3,43207,18.7,0
TN,Sevier,1.019871727,91.63968895,0.711989231,12.2,30.6,41987,14.6,0.0206883
TN,Shelby,0.725391802,38.71161782,51.89824976,12.2,32.6,46998,20.2,0.012839676
TN,Smith,0.47345994,93.92674528,2.113116978,13.6,36.8,44556,18.1,0.102843626
TN,Stewart,0.451841253,93.58300811,1.403482438,15.2,31.4,44266,15.5,0
TN,Sullivan,0.897820398,94.39495482,2.086428649,14.4,30.1,42277,16.4,0.019148895
TN,Sumner,0.555857932,86.95757727,6.357496343,11.8,29.7,59816,10.1,0.011107224
TN,Tipton,0.40569268,76.67032301,18.6522814,13.5,35.4,54077,14.4,0.016312415
TN,Trousdale,0.499875031,85.90851334,9.504447268,13.2,32.9,47531,16.2,0
TN,Unicoi,0.556699883,94.7305193,0.191121062,14.7,33.4,36641,19.2,0.112873187
TN,Union,0.209281641,97.01711236,0.109895861,13.8,31,36878,23.9,0.052246604
TN,Van Buren,0,97.47656813,0.396539293,14.6,32.1,39348,18.9,0
TN,Warren,0.600465361,87.19847386,2.723461934,16.3,31.4,39357,21.2,0.024681607
TN,Washington,0.80797199,90.17962416,3.84374568,12.9,32.2,45261,17.2,0.039234149
TN,Wayne,0.236504464,91.26960813,5.728218084,12.3,32.7,34895,25.4,0
TN,Weakley,0.66912984,87.65026698,7.758202222,14.7,30.9,38025,18.2,0.05968902
TN,White,0.684384624,94.79509307,1.741418676,13.6,31.2,38649,18.2,0.037519229
TN,Williamson,0.779628312,86.6728172,4.273345634,9.2,25.9,104367,5,0.018255921
TN,Wilson,0.725816743,87.47642399,6.346003702,12.7,31.7,65372,8.4,0.015062396
TX,Anderson,0.416471446,61.22686373,20.90731807,11.7,31.6,43062,21,0
TX,Andrews,0.57218058,47.90342216,1.345867713,8.8,28.1,72184,10.4,0
TX,Angelina,0.729344729,63.25730947,14.79757062,12.9,37.5,45428,17.9,0.011390689
TX,Aransas,0.680762454,70.60195181,1.114085845,12.1,26.9,41560,18.2,0.038878737
TX,Archer,0.453977982,90.36889772,0.37552463,10.6,27.1,60414,9.5,0
TX,Armstrong,1.023017903,90.74171489,0.57864282,10.6,27.2,55198,10.4,0
TX,Atascosa,0.460501528,36.28287057,0.570016254,10.8,27.9,49047,20.4,0
TX,Austin,0.515216047,65.65436183,9.226871239,9.7,27,57960,12.7,0
TX,Bailey,0.578871201,38.31123517,0.935101186,9.5,26.7,38299,15.8,0
TX,Bandera,0.335056481,80.91774469,0.439345863,11.3,27.1,53662,13.3,0.045922116
TX,Bastrop,0.461130538,57.22721819,7.462485338,9.7,33.1,56866,12.7,0.024174151
TX,Baylor,0.83518931,84.4605475,1.905528717,12.2,28.1,38231,17.4,0
TX,Bee,0.486869732,34.42139293,7.925049433,8.7,29.3,42540,23.4,0
TX,Bell,0.665370359,50.69995326,20.42967428,9.2,29,48894,15.9,0.008812876
TX,Bexar,0.700481608,30.27356974,6.90820301,8.9,27.3,52230,15.6,0.010369787
TX,Blanco,0.832408435,79.41316567,0.590644946,11.2,28.7,53449,10.9,0
TX,Borden,0,84.08736349,0,11.3,27.3,63358,10.2,0
TX,Bosque,0.562429696,80.72150231,1.520975181,10.2,27.8,47135,15,0.055257778
TX,Bowie,0.997051729,66.27018852,24.01555664,12.7,32.4,42515,18.6,0.010654166
TX,Brazoria,0.576711502,53.22225273,11.77650192,9.1,31.2,71230,10.6,0.002823304
TX,Brazos,0.827149633,59.14878548,10.68868007,7.6,28.4,44767,24,0.004536855
TX,Brewster,0.763109125,54.27859619,0.855719237,9.7,27.7,41785,14.8,0
TX,Briscoe,0,71.04459377,2.443494197,11.2,26.4,42261,16.6,0
TX,Brooks,0.834028357,7.932991832,0.263048595,10.8,27.2,30124,31.7,0
TX,Brown,0.956099116,74.73363775,3.419409017,9.5,25.2,41981,18.2,0.026129445
TX,Burleson,0.695531212,68.05143422,12.00907663,12.2,29.8,50113,15.5,0
TX,Burnet,0.62301137,76.09356725,1.637426901,10,30,53086,13.2,0
TX,Caldwell,0.527505652,44.24158041,6.451951873,9.8,26.4,46093,17.8,0.024294842
TX,Calhoun,0.642290223,45.80702493,2.427388803,11.6,29.1,50873,16.8,0
TX,Callahan,0.666025309,89.08003544,0.996751329,11,28.4,44450,13,0.0723589
TX,Cameron,0.570895735,10.69051253,0.293437054,9.3,33.2,34044,32,0.011844552
TX,Camp,0.55463117,58.85009273,17.20022579,11.2,31.8,40768,18.8,0
TX,Carson,0.665225345,88.53121967,0.566159819,11,28.4,61083,8.5,0
TX,Cass,0.561779188,77.21244748,17.39430147,13.7,31.3,39274,20,0
TX,Castro,0.771109112,37.2612255,1.848176631,9.3,28.1,43372,18.8,0
TX,Chambers,0.655393892,70.56929565,8.026555733,9.6,28.6,77282,9.6,0
TX,Cherokee,0.510785431,62.72396499,14.55600354,11.6,30.1,41355,19,0
TX,Childress,0.987445338,61.45433887,9.714529186,9,27,37732,22.3,0
TX,Clay,0.385728062,92.45721726,0.492931548,11.2,29.4,51234,12.3,0.098106544
TX,Cochran,0,42.50079949,3.517748641,10.9,26.9,39398,22.5,0
TX,Coke,0,79.84939759,0.210843373,12.6,28.1,42498,13.5,0
TX,Coleman,0.711743772,80.0786959,2.091062395,11.6,28.1,35922,20,0
TX,Collin,0.83706019,63.0788876,8.271968362,7.9,24.6,86823,6.6,0.004257199
TX,Collingsworth,1.325820351,63.36277396,3.990840693,10.7,28,38775,19,0
TX,Colorado,0.772238042,59.86394558,12.62814985,11.3,28.5,47783,14.5,0
TX,Comal,0.679095187,71.34283502,1.480566413,8.8,26.7,68362,8.3,0.007419058
TX,Comanche,0.442804428,72.59911264,0.178903678,10.8,28.3,41155,16.8,0
TX,Concho,0.740740741,44.28676291,1.394666014,8.7,27.5,39945,26.4,0
TX,Cooke,0.464384304,78.71321903,2.648489736,10.3,29.2,54534,13.2,0
TX,Coryell,0.42349329,62.04701013,15.1880936,9.1,30.3,45989,16,0
TX,Cottle,0.706713781,69.30232558,8.571428571,12.3,27.4,35602,21.4,0
TX,Crane,0.606060606,40.25142857,2.788571429,8.8,29.3,65883,9.6,0
TX,Crockett,1.311647429,35.27830062,0.349556332,9.9,27.9,53903,12.9,0
TX,Crosby,0.169520258,43.32398085,3.284370358,9.8,27.8,34562,22.8,0
TX,Culberson,0.882612533,21.0175146,0.333611343,10,27.6,35192,23.9,0
TX,Dallam,0.840925018,55.58705057,1.208414143,8,31.5,47559,12,0
TX,Dallas,0.820681654,33.13542828,21.90462638,9.1,27.6,51824,17.9,0.004271871
TX,Dawson,0.972180676,39.05154341,6.217017278,9.1,29.9,42589,21.9,0
TX,Deaf Smith,0.573065903,30.65765022,0.815610159,8.7,29.4,45713,19.4,0.053106745
TX,Delta,0.190912562,83.17721277,7.168801376,11.9,28,42846,18.5,0
TX,Denton,0.65572639,64.42468768,8.154672253,8,22.1,75898,8,0.006202089
TX,DeWitt,0.773544769,57.13290541,8.862019207,11.6,30.6,47365,19.2,0.047927151
TX,Dickens,1.352569883,65.05728314,3.764320786,9.9,26.6,39169,22.2,0
TX,Dimmit,0.541076743,12.17486995,0.81032413,9.3,29.9,40040,24.4,0
TX,Donley,1.128986734,85.28691868,4.432961654,11.1,27.6,36862,20.2,0
TX,Duval,0.433538542,10.23595315,0.729927007,9.9,27.8,36986,25.4,0
TX,Eastland,0.935299296,82.17725878,1.711241457,12.2,28.2,41944,18.1,0
TX,Ector,0.701736147,41.06030774,4.080799242,8.9,31.6,62519,12.6,0
TX,Edwards,0.532197978,47.3026973,0.4995005,11.8,27.1,37567,22.2,0
TX,Ellis,0.608849024,65.49495355,8.796871867,9.9,29.8,66811,10.9,0.011869507
TX,El Paso,0.683873894,13.14511889,2.579039202,9.5,28.4,43101,20.3,0.015514645
TX,Erath,0.846887688,77.54552652,1.137503299,8.9,28.2,45663,17.7,0
TX,Falls,0.412031314,52.50755625,24.98040972,11.5,29.8,37912,23.9,0
TX,Fannin,0.385162361,80.8875129,6.702049241,10.4,28.4,43733,16.4,0
TX,Fayette,0.805379938,73.46257229,6.512177242,11.6,27.1,53173,12,0.039763012
TX,Fisher,0.261028452,70.38248616,3.120281832,11.7,26.7,43082,15.2,0
TX,Floyd,1.008572869,43.08098045,3.273347813,11.4,26.8,36859,21.8,0
TX,Foard,1.568627451,81.36227545,3.967065868,11.7,26.3,36466,17.8,0
TX,Fort Bend,0.579270295,36.16143498,21.05778347,8.4,23.9,95117,7,0.002698192
TX,Franklin,0.471698113,81.10325318,3.87553041,11.3,26.9,43569,16.4,0.188554728
TX,Freestone,0.506021658,68.91400888,15.96689544,11,28.5,48057,15.8,0
TX,Frio,0.755490799,16.23976302,3.043503514,8.6,27.5,38809,29.3,0
TX,Gaines,0.617760618,60.64133288,1.489216022,8.9,30.6,53297,13.3,0
TX,Galveston,0.728839776,59.2676505,13.46645658,9.8,27.6,66173,14,0.015177685
TX,Garza,0.777000777,45.84429655,6.067172264,8.3,27.5,54606,26.8,0
TX,Gillespie,0.587774295,78.39916254,0.189233804,13.3,26.8,54180,10.4,0.037705969
TX,Glasscock,0.774593338,67.29200653,1.223491028,9.6,26.8,74854,7.8,0
TX,Goliad,0.39740363,60.15256588,4.299583911,11.9,29.2,52612,14.1,0
TX,Gonzales,0.684195093,44.61049124,6.830918362,12,29.5,43519,16.4,0
TX,Gray,0.520742927,69.06589749,4.68160639,10.9,28.4,49415,13,0
TX,Grayson,0.704259556,78.67749861,5.739718888,9.3,28.9,48164,15.2,0.023394549
TX,Gregg,0.965877731,60.79438101,19.77162573,11,35.3,48561,17,0.008081135
TX,Grimes,0.294420727,60.64125695,16.34340701,11.9,29.1,44226,17.8,0.036138918
TX,Guadalupe,0.482173175,54.80449773,6.053994055,10,30.9,64252,10.3,0.025762406
TX,Hale,0.547235023,37.62302539,4.970639319,10.3,30.6,41999,20.3,0
TX,Hall,1.271051795,59.58842827,7.008648971,12.4,29.1,32158,25.5,0
TX,Hamilton,0.853762654,88.00046965,0.446166491,11.8,30,46181,15.4,0
TX,Hansford,0.726084589,55.01514342,0.552289328,9.7,28.1,55215,11.7,0
TX,Hardeman,1.018329939,70.98332931,5.242812273,10.9,28.5,38154,18,0
TX,Hardin,0.75511048,88.01683902,5.822275098,9.9,32.1,56201,11.8,0
TX,Harris,0.703611723,32.97885208,18.4304351,8.5,27.2,56670,16.6,0.00261442
TX,Harrison,0.534632292,64.99062943,21.79305511,11.9,33.3,46593,18.5,0
TX,Hartley,0,67.81590234,6.862421643,9.6,27.3,66231,9.9,0
TX,Haskell,0.520020801,70.31700288,3.441261231,10.5,27.3,36085,22.3,0
TX,Hays,0.708012431,58.59828015,3.163449114,8.7,23.8,61121,13.6,0.024453465
TX,Hemphill,0.717703349,69.76622012,0.105069609,9.4,26.8,71177,8.6,0
TX,Henderson,0.718880061,80.85111802,6.128711863,10.9,30.2,44944,16.2,0.012515488
TX,Hidalgo,0.436784735,7.815619882,0.358429416,9.7,34.4,35441,31.1,0.00588344
TX,Hill,0.60261708,73.62991251,6.15862521,10.1,28.7,44965,17.8,0
TX,Hockley,0.678627476,51.42794855,3.492478744,8.7,30.7,48768,15.9,0
TX,Hood,0.778917305,87.11656442,0.439607675,11.7,26.5,61371,9.8,0
TX,Hopkins,0.389744161,75.37043884,6.962259321,10.5,30.5,43284,15.9,0.027472527
TX,Houston,0.4397344,62.40940502,25.82588909,11.3,28.3,37536,27,0
TX,Howard,0.763962784,53.69873186,5.937964127,9.7,31.1,47148,19.1,0
TX,Hudspeth,0,18.06674338,0.86306099,10,26.3,33048,25,0
TX,Hunt,0.598917428,74.76343624,8.099478689,10.3,27,46632,16.5,0.010860947
TX,Hutchinson,0.780783539,74.41083521,2.311512415,10.5,31.1,53085,14.2,0
TX,Irion,0.635324015,72.10756723,0.687929956,10.6,27.9,64777,7.9,0
TX,Jack,0.677583286,80.59486953,3.759398496,9.7,26.9,51711,17.1,0
TX,Jackson,0.678472081,62.91296625,6.692717584,10.9,32.2,53667,13.6,0
TX,Jasper,0.646939694,75.43825259,16.60879306,13.2,29.1,46541,15.7,0.028052065
TX,Jeff Davis,0.453720508,63.62083689,0.426985482,12.4,26.2,47654,13.3,0
TX,Jefferson,0.705691121,44.59573557,33.49545928,10.8,33.2,47620,16.9,0.007853023
TX,Jim Hogg,0.761179829,6.301886792,0.339622642,9.9,27.3,36048,23.2,0
TX,Jim Wells,0.749643315,19.74141731,0.38199716,9.2,28.5,43028,22.1,0.024301927
TX,Johnson,0.660501982,76.55332794,2.5156691,9.4,30.2,58685,11.4,0.006124674
TX,Jones,0.401284109,62.11761212,11.34541135,9,27.4,41871,21.4,0
TX,Karnes,0.603783711,40.17808958,9.113599568,9.5,29.2,47129,20,0
TX,Kaufman,0.629292675,69.98355104,10.22835027,9.2,27.2,60438,13.1,0
TX,Kendall,0.694444444,77.06076025,0.413049985,8.9,27.3,79108,8,0.047014575
TX,Kenedy,0,20.67307692,0.240384615,9.2,26.4,40082,16.5,0
TX,Kent,0,82.7970297,0.742574257,12,26.4,45338,11.3,0
TX,Kerr,0.771330248,72.24382872,1.489168766,13.4,26.7,47389,14.3,0.019415968
TX,Kimble,0.901306895,74.88604298,0.347297591,11.6,28.4,37448,20,0
TX,King,0,84.61538462,0,10.5,27.5,69588,11,0
TX,Kinney,0.283607487,41.57865481,1.08393552,10.8,26.7,40840,20.6,0.278551532
TX,Kleberg,0.869835353,23.32740713,3.337388104,9.2,28,40066,24.3,0
TX,Knox,0.259201659,63.10836246,5.619790266,11.2,26.6,43238,19.2,0
TX,Lamar,0.706742322,76.09704175,13.31110799,11.6,32.7,39433,18.8,0.020083951
TX,Lamb,0.442021512,43.0707591,3.970809187,10.2,31,41807,21.8,0.075329567
TX,Lampasas,0.496130185,75.39767241,2.952685877,10.2,28.2,50985,13.9,0.048169557
TX,La Salle,0.936580145,12.98286378,0.261399942,8.2,26.6,42500,27.9,0
TX,Lavaca,0.45636631,76.17712713,6.515080725,11.7,32,49752,12.2,0
TX,Lee,0.657030223,65.00120395,10.66698772,10.8,28.1,54747,12.4,0
TX,Leon,0.593084633,77.84060473,7.029343491,13.8,29.5,47740,13.8,0
TX,Liberty,0.512052434,69.16833018,10.67382309,11,27.6,53552,15.8,0
TX,Limestone,0.46760755,61.72169004,17.28104687,11.8,33.9,40655,19.1,0
TX,Lipscomb,0.281452294,67.01998789,0.211992732,9.5,27.2,60955,9.7,0
TX,Live Oak,0.744355306,59.01482959,3.928540456,10.8,27.6,53184,15.8,0
TX,Llano,0.973859559,89.64820476,0.528470027,13.3,27,46366,14.8,0
TX,Loving,0,73.17073171,0,10.5,29,59499,14.3,0
TX,Lubbock,0.904841925,57.31608035,7.15738207,8.6,27.7,47139,20.1,0.009896515
TX,Lynn,0.519840582,50.44801352,1.910397295,10.4,28.4,38922,20.5,0
TX,McCulloch,0.975728747,67.22202101,1.605698418,11,28.5,39900,18.6,0
TX,McLennan,0.805123213,58.87248516,14.42789882,9,28.6,46264,19.9,0.008066663
TX,McMullen,0,61.10325318,1.131541726,11.8,32.2,60709,10,0
TX,Madison,1.226462737,58.7675644,19.66481265,9.1,28.8,40857,19.2,0
TX,Marion,0.492659375,71.72387635,21.98937986,12.5,31.3,35152,23.4,0
TX,Martin,0.183150183,53.7195249,1.396124193,8.8,27.1,60815,11.4,0
TX,Mason,1.22819946,77.06879362,0.348953141,12.5,26.2,45340,13.8,0
TX,Matagorda,0.62980914,47.40886055,11.06206746,11.2,31.9,45073,20.5,0
TX,Maverick,0.526103502,2.860407682,0.138228464,8.7,29.4,34687,23.9,0
TX,Medina,0.584624379,46.53306091,1.984523758,11.2,32.2,52831,14.8,0
TX,Menard,0.465766185,63.55932203,0.490633363,12.9,27.3,34308,20.8,0
TX,Midland,0.750818199,53.2044538,6.338038459,8.6,30.9,79829,8.9,0.012302771
TX,Milam,0.535949868,65.50066648,9.613442663,11.9,29.7,46433,16.9,0
TX,Mills,0.410677618,81.52350081,0.526742301,11.7,26.1,40958,16.6,0
TX,Mitchell,0.550903482,50.54769754,11.09220462,8.9,26.6,41977,19.7,0
TX,Montague,0.618046972,87.97099244,0.192707541,10.7,25.9,49653,15.2,0.05150922
TX,Montgomery,0.59158257,71.2262971,4.067397191,10.1,24.5,72428,10.1,0.003595809
