date,state,state code,n_killed,n_injured,latitude,longitude,Child 0-11(yrs) Involved,Teen 12-17(yrs) Involved,Adult 18+(yrs) Involved,min distance (mi) of MH per state
2016-11-04,New Jersey,NJ,0,0,40.6437,-74.2466,0,0,5,1.9736880649026678
2016-11-04,Tennessee,TN,0,1,35.1939,-90.0079,0,0,0,3.4743716761062275
2016-11-04,Tennessee,TN,0,1,36.1444,-86.8621,0,0,1,2.9335234245261117
2016-11-05,Delaware,DE,0,0,38.6532,-75.6046,0,0,5,0.8978418638490581
2016-11-05,South Carolina,SC,0,0,34.7165,-81.5974,0,0,1,23.1439598909012
2016-11-05,Louisiana,LA,0,0,30.4117,-91.0593,0,0,1,1.2793007874062439
2016-11-05,Missouri,MO,3,0,38.4609,-90.2907,2,0,1,2.3699674722916795
2016-11-05,Tennessee,TN,0,0,35.1637,-89.844,0,0,0,3.0216930747255346
2016-11-05,Texas,TX,1,0,31.0812,-97.8013,1,0,1,2.2225028004939245
2016-11-05,Ohio,OH,0,0,39.9714,-82.8907,0,0,0,1.2022367060393526
2016-11-05,Oregon,OR,0,0,45.5591,-122.647,0,0,0,1.0227465954231791
2016-11-05,Oregon,OR,0,0,45.5591,-122.55799999999999,0,0,0,2.783996692601302
2016-11-05,Illinois,IL,0,1,41.7819,-87.6136,0,1,0,0.5839746907453585
2016-11-05,Illinois,IL,0,1,41.791000000000004,-87.6177,0,0,1,1.0527939017655283
2016-11-05,Illinois,IL,0,1,41.8854,-87.7225,0,0,1,0.374179022602015
2016-11-05,Illinois,IL,1,0,38.5901,-90.1765,0,0,1,1.2286304170501823
2016-11-05,Georgia,GA,1,0,33.7547,-84.4678,0,0,2,2.469649369711227
2016-11-05,Minnesota,MN,0,1,44.9995,-93.2899,0,0,1,0.598492062899116
2016-11-05,Texas,TX,0,1,32.7133,-97.259,1,0,1,3.6896568758417456
2016-11-05,Massachusetts,MA,0,0,42.5172,-71.7399,0,0,1,5.42543851741367
2016-11-05,Ohio,OH,0,0,41.4691,-81.7684,0,0,1,0.49336663965339234
2016-11-05,California,CA,1,0,33.9704,-117.35700000000001,0,0,1,1.9320202957293895
2016-11-05,Nebraska,NE,0,0,40.7973,-96.7326,0,0,0,0.8891237551264787
2016-11-05,New Jersey,NJ,0,0,40.1287,-74.2124,0,0,0,2.173821064504522
2016-11-05,Alaska,AK,0,1,64.7593,-162.071,0,0,2,100.38748409373106
2016-11-05,Colorado,CO,0,0,39.0628,-108.49700000000001,0,0,1,1.681645665776965
2016-11-05,Pennsylvania,PA,0,0,40.8662,-76.7789,0,0,0,0.31142984562231885
2016-11-05,Tennessee,TN,1,0,35.0947,-90.0442,0,0,1,2.9610999747672504
2016-11-05,Tennessee,TN,0,0,35.0738,-89.9069,0,0,0,1.4391174632774684
2016-11-05,Wisconsin,WI,0,1,42.7124,-87.8112,0,1,0,1.4001915029149095
2016-11-05,Wisconsin,WI,0,1,42.7107,-87.8161,0,0,1,1.6685736202439658
2016-11-05,Texas,TX,0,0,29.4902,-98.6655,0,0,2,4.050993727220069
2016-11-05,Texas,TX,0,1,29.3706,-98.4886,0,0,1,2.242695450670754
2016-11-05,Texas,TX,0,1,29.3518,-98.4582,0,0,3,3.6070608685508843
2016-11-05,Tennessee,TN,0,0,35.2023,-89.7792,0,0,0,0.5854989433603097
2016-11-05,California,CA,0,8,37.8041,-122.27,0,1,2,0.17629366408508787
2016-11-05,Illinois,IL,0,5,41.9694,-87.65799999999999,0,1,4,0.13763313288544599
2016-11-05,Illinois,IL,1,0,41.8126,-87.6432,0,0,1,2.2890380033040763
2016-11-05,Virginia,VA,1,0,36.9185,-76.289,0,0,1,1.9292078635608099
2016-11-05,Wisconsin,WI,0,0,43.4399,-88.18299999999999,0,0,2,0.9181168742757079
2016-11-05,Maryland,MD,1,0,38.9644,-76.4913,0,0,1,1.9720605371160964
2016-11-05,North Dakota,ND,1,0,46.8792,-102.79,0,0,2,53.785629376357086
2016-11-05,Louisiana,LA,0,0,30.6243,-90.3719,0,0,2,7.705238262287915
2016-11-05,Alabama,AL,1,0,33.8261,-87.0395,0,0,1,11.742219928253874
2016-11-05,Nebraska,NE,0,0,40.7809,-96.7029,0,0,1,0.6411171259457489
2016-11-05,Mississippi,MS,0,1,31.5701,-91.3664,0,1,0,2.266491672707101
2016-11-05,California,CA,0,0,33.8593,-118.10600000000001,0,0,3,0.296619572056605
2016-11-05,Illinois,IL,1,0,41.7866,-87.6729,0,0,1,1.0975831206037205
2016-11-05,Louisiana,LA,0,0,31.1435,-93.26100000000001,0,0,2,0.6291028774990371
2016-11-05,Illinois,IL,1,0,41.7159,-87.6552,0,0,1,1.9488694880755424
2016-11-05,Minnesota,MN,0,1,46.729,-96.1327,0,0,1,14.790729250074158
2016-11-05,Colorado,CO,1,0,39.6604,-105.00299999999999,0,0,2,0.529710766830283
2016-11-05,Michigan,MI,0,0,42.3047,-85.1995,0,0,0,1.482318539054308
2016-11-05,Arkansas,AR,0,0,34.7255,-92.395,0,0,2,1.4564744993697418
2016-11-05,North Carolina,NC,1,0,36.2314,-79.4281,0,0,2,8.164940803352199
2016-11-05,Michigan,MI,0,1,42.4242,-83.1574,0,0,0,1.6411540567380802
2016-11-05,California,CA,0,0,36.7459,-119.75,0,0,1,0.6273872787337618
2016-11-05,Michigan,MI,0,1,42.3649,-83.2252,0,0,0,1.4189801129666262
2016-11-05,Michigan,MI,0,1,42.419,-83.0393,0,0,0,1.0303240697145337
2016-11-05,Massachusetts,MA,0,0,41.6123,-70.9171,0,0,2,0.667860157660816
2016-11-05,Michigan,MI,0,1,42.2756,-85.1989,0,0,1,1.936613340803231
2016-11-05,Florida,FL,0,0,26.8029,-80.0849,0,2,0,2.8368310695487584
2016-11-05,California,CA,1,0,33.7851,-118.164,0,0,1,1.565578008402586
2016-11-05,California,CA,1,0,33.9612,-118.24600000000001,0,0,1,2.8626467071069084
2016-11-05,California,CA,0,1,34.0665,-117.73700000000001,0,0,2,0.7342542380344595
2016-11-05,Florida,FL,1,0,27.8181,-82.7245,0,0,1,2.5437478727920815
2016-11-05,Kentucky,KY,1,0,38.2441,-85.7637,0,0,2,0.2638045302463432
2016-11-05,New Jersey,NJ,0,0,39.3538,-74.4434,0,0,1,0.5611240868412171
2016-11-05,New Jersey,NJ,0,0,40.2171,-74.7429,0,0,1,0.752277380781372
2016-11-05,New York,NY,0,1,42.9002,-78.8549,0,0,1,0.6224919942056824
2016-11-05,Iowa,IA,0,0,41.5334,-93.6193,0,0,1,0.40151816492080694
2016-11-05,Massachusetts,MA,0,0,42.2914,-71.5294,0,0,1,3.129164735614061
2016-11-05,Kansas,KS,1,0,39.0205,-94.6398,0,0,0,1.1109364328933575
2016-11-05,Illinois,IL,0,2,41.7496,-87.6953,0,0,2,1.1636320170531875
2016-11-05,Illinois,IL,0,1,41.9892,-87.6558,0,0,1,1.347096646266528
2016-11-05,Illinois,IL,0,1,41.7663,-87.6848,0,0,1,0.11209744622857042
2016-11-05,North Carolina,NC,1,0,35.1768,-78.9642,0,0,3,5.350898588297044
2016-11-05,Virginia,VA,0,0,38.4635,-77.4498,0,0,1,10.830065663492176
2016-11-05,Florida,FL,0,0,29.0415,-82.48200000000001,0,0,2,15.621081058421387
2016-11-05,Indiana,IN,0,0,41.0976,-85.0911,0,0,2,0.6846120438467799
2016-11-05,California,CA,0,0,37.5944,-121.889,0,0,1,5.666738318928531
2016-11-05,Ohio,OH,0,0,41.4698,-81.7157,0,2,0,0.45849328597800887
2016-11-05,Florida,FL,0,0,30.1624,-85.6532,0,0,1,1.5096399478178653
2016-11-05,Florida,FL,0,0,28.3673,-81.6809,0,0,1,13.22370301395335
2016-11-05,Indiana,IN,0,1,41.5896,-87.376,0,0,1,1.1622218290599629
2016-11-05,Kansas,KS,0,0,37.6861,-97.3288,0,0,1,0.391669207684673
2016-11-05,New York,NY,0,0,44.2812,-73.9854,0,0,1,8.994920388209156
2016-11-05,Alaska,AK,0,0,64.8273,-147.791,0,0,1,0.7093836742565937
2016-11-05,Kansas,KS,0,2,39.0567,-95.6505,0,0,2,3.5246560422949815
2016-11-05,Missouri,MO,1,0,39.2041,-94.6375,0,0,1,2.424432650785896
2016-11-05,District of Columbia,DC,0,1,38.9309,-77.0267,0,0,0,0.41445421772484775
2016-11-05,Georgia,GA,0,2,32.467,-84.8914,0,1,0,4.590547717705541
2016-11-05,Alabama,AL,1,0,31.1732,-87.5897,0,0,2,21.921559017229587
2016-11-05,District of Columbia,DC,0,0,38.8987,-77.0351,0,0,1,0.8356544983378733
2016-11-05,California,CA,0,0,36.7654,-121.75200000000001,0,0,1,7.254640107635754
2016-11-05,Maryland,MD,0,1,38.9647,-76.4946,0,0,1,1.8004874182976285
2016-11-05,Indiana,IN,0,1,41.5383,-87.3305,0,0,1,4.164837220591898
2016-11-05,Maryland,MD,0,0,39.2905,-76.6195,0,0,1,0.27438651399893954
2016-11-05,California,CA,0,0,35.3436,-119.053,0,0,1,0.8843674575473863
2016-11-05,Florida,FL,1,0,25.8174,-80.2484,0,0,1,1.1107252223437427
2016-11-05,Pennsylvania,PA,0,1,40.4628,-79.9177,0,0,2,0.4614996703416976
2016-11-05,California,CA,1,0,34.0905,-117.962,0,0,1,0.17860959822314204
2016-11-05,Virginia,VA,1,0,36.8622,-75.979,0,0,2,2.7564601645712576
2016-11-05,California,CA,0,1,34.1401,-118.15,0,0,1,0.46707274032914115
2016-11-05,Colorado,CO,0,1,39.7911,-104.81700000000001,0,0,0,3.027016344065573
2016-11-05,Kentucky,KY,0,0,37.0564,-85.0548,0,0,1,3.2674613109181116
2016-11-05,Pennsylvania,PA,1,0,40.6217,-75.4242,0,0,1,0.5735895267696958
2016-11-05,California,CA,0,1,34.0631,-117.15700000000001,0,0,1,3.3145879948554255
2016-11-05,New Jersey,NJ,0,0,40.7318,-74.06,0,0,1,0.2988910247572962
2016-11-05,Ohio,OH,0,1,39.9569,-82.9542,0,0,0,0.27964888264206555
2016-11-05,Ohio,OH,0,0,41.0478,-81.5,0,0,0,1.5939913875680067
2016-11-05,Nebraska,NE,1,0,41.2622,-95.9313,0,0,1,0.4083651338901116
2016-11-05,Illinois,IL,1,0,41.8805,-87.6473,0,0,1,0.4773239712815805
2016-11-05,Florida,FL,1,3,26.1213,-80.187,0,0,4,0.6429644723996218
2016-11-05,Virginia,VA,0,1,37.2982,-79.9777,0,1,0,1.8989645045743595
2016-11-05,Florida,FL,0,1,28.4505,-82.5943,0,0,1,8.648295409076722
2016-11-05,New Jersey,NJ,1,0,40.7186,-74.2045,0,0,2,0.7091853051076478
2016-11-05,Connecticut,CT,0,0,41.33,-72.3072,0,0,0,5.892077259837443
2016-11-05,Nevada,NV,1,0,36.1189,-115.23,0,0,2,0.6803143654606107
2016-11-05,California,CA,0,0,37.6061,-121.021,0,0,1,2.817139849325069
2016-11-05,Pennsylvania,PA,0,1,39.9119,-75.1926,0,1,0,0.2971027571567152
2016-11-05,Texas,TX,0,0,30.3366,-97.7013,0,0,3,1.4339696971696079
2016-11-05,Texas,TX,0,1,29.3518,-98.4582,0,0,1,3.6070608685508843
2016-11-05,New York,NY,0,0,40.6937,-73.9913,0,0,0,0.37249278931887386
2016-11-05,New York,NY,0,0,40.7495,-73.9893,0,0,0,0.0813117341771339
2016-11-05,New Jersey,NJ,0,1,40.2018,-74.7499,0,0,1,1.404748435849145
2016-11-05,California,CA,0,1,36.7369,-119.71600000000001,0,1,0,1.9408684124353317
2016-11-05,Minnesota,MN,0,0,43.6367,-93.3088,0,0,0,16.813528922564895
2016-11-05,Connecticut,CT,0,0,41.8067,-72.7017,0,0,0,0.6213314114534831
2016-11-05,Kansas,KS,0,2,37.7031,-97.3355,0,0,2,0.9108603747881097
2016-11-05,Louisiana,LA,0,1,29.9692,-90.0372,1,0,1,1.1705044919893433
2016-11-05,Missouri,MO,0,2,39.0524,-94.5923,0,0,2,2.403053488059233
2016-11-05,Utah,UT,0,0,40.7614,-111.898,0,0,1,0.31607802606086527
2016-11-05,Texas,TX,0,4,29.5376,-98.4109,0,0,0,1.6988194758419484
2016-11-05,Louisiana,LA,0,1,29.9802,-90.0674,0,0,1,1.2300122503458322
2016-11-05,Florida,FL,0,0,28.0048,-82.6112,0,0,0,2.2741916770825403
2016-11-05,Florida,FL,0,0,27.6575,-82.3736,0,0,0,16.37930520820057
2016-11-05,Maine,ME,0,0,43.8052,-70.8106,0,0,1,14.581014336292135
2016-11-05,Ohio,OH,1,0,39.5043,-84.4003,0,0,4,0.7803445997028841
2016-11-05,Florida,FL,0,0,30.4388,-87.2085,0,0,1,1.0335081615998813
2016-11-05,Oklahoma,OK,0,1,36.0678,-95.8865,0,0,2,1.7196913342448512
2016-11-05,South Carolina,SC,0,5,33.6933,-78.885,0,0,1,9.212674943012088
2016-11-06,Georgia,GA,0,1,32.0687,-81.1018,0,1,0,0.8269087957515178
2016-11-06,Virginia,VA,0,1,37.6083,-77.4439,0,0,1,2.6004511399548176
2016-11-06,Georgia,GA,0,0,34.2696,-85.1992,0,0,1,1.9432429887492972
2016-11-06,New Jersey,NJ,1,0,40.9267,-74.1695,0,0,1,0.5489392194928835
2016-11-06,Georgia,GA,0,0,32.4518,-84.9635,0,0,0,1.475714612537288
2016-11-06,Georgia,GA,0,1,33.7981,-84.5573,0,0,1,3.6573129117843135
2016-11-06,Tennessee,TN,0,1,36.0439,-86.6933,0,0,1,3.82205835575345
2016-11-06,Tennessee,TN,0,0,35.2302,-90.0191,0,0,1,5.89980372496913
2016-11-06,Alabama,AL,0,1,34.7446,-86.6381,0,0,1,1.626357312166217
2016-11-06,West Virginia,WV,0,1,38.4087,-81.4818,0,0,0,7.576322067582937
2016-11-06,Illinois,IL,0,1,41.8568,-87.6693,0,0,1,0.501480932332446
2016-11-06,Illinois,IL,0,1,41.7338,-87.6682,0,0,1,1.533556901462079
2016-11-06,Illinois,IL,0,1,41.75,-87.5544,0,0,1,0.7549076404837707
2016-11-06,Illinois,IL,0,1,41.7218,-87.625,0,0,1,2.3807798908795643
2016-11-06,Illinois,IL,0,1,41.7563,-87.6296,0,0,1,0.7628994672822953
2016-11-06,Alabama,AL,1,0,33.8894,-86.0897,0,0,2,6.077659294477794
2016-11-06,Pennsylvania,PA,0,0,41.2632,-75.8486,0,0,0,1.0128343948293859
2016-11-06,Virginia,VA,1,0,38.7874,-77.6068,0,0,2,6.529087566006056
2016-11-06,Pennsylvania,PA,0,1,40.6026,-79.7592,0,0,1,0.41932731195289835
2016-11-06,California,CA,1,0,33.7273,-117.90299999999999,0,0,1,2.47502107684488
2016-11-06,Virginia,VA,0,1,37.0234,-76.4392,0,0,1,1.4959011102331918
2016-11-06,Illinois,IL,0,2,39.2846,-89.8751,0,2,1,0.8054583014074169
2016-11-06,West Virginia,WV,1,0,37.4782,-81.6769,0,0,1,5.957860963960723
2016-11-06,Michigan,MI,0,1,42.3955,-82.9422,0,0,0,1.3730182167388365
2016-11-06,Indiana,IN,0,1,39.8329,-86.027,0,0,1,1.8166342726106224
2016-11-06,North Dakota,ND,0,0,46.7936,-100.779,0,0,2,0.9722841672371362
2016-11-06,Massachusetts,MA,0,0,41.6639,-70.92399999999999,0,0,0,0.8261041299668278
2016-11-06,Massachusetts,MA,0,0,41.6564,-70.9438,0,0,0,1.0422602189276289
2016-11-06,Michigan,MI,0,0,42.2589,-83.6805,0,0,1,0.16143108326389535
2016-11-06,Missouri,MO,0,1,38.798,-90.3015,0,0,0,2.507868784652855
2016-11-06,California,CA,0,0,33.867,-118.155,0,0,0,0.19887106170593039
2016-11-06,Massachusetts,MA,0,1,42.081,-72.5511,0,0,0,1.4866880603825876
2016-11-06,Indiana,IN,0,1,40.1856,-85.3865,0,0,1,1.1989143245506375
2016-11-06,Indiana,IN,0,1,39.8082,-85.9972,0,1,0,2.8047451359882314
2016-11-06,Illinois,IL,0,1,41.7593,-87.5612,0,0,1,0.6769919286394616
2016-11-06,Pennsylvania,PA,0,1,40.2811,-76.892,0,0,2,0.2683743940790871
2016-11-06,Texas,TX,0,1,29.4332,-98.5309,0,0,2,1.5606729909917356
2016-11-06,Massachusetts,MA,1,0,42.4141,-71.047,0,0,3,0.7067101845285795
2016-11-06,Arizona,AZ,0,1,32.9328,-111.762,0,0,1,1.9011140646658855
2016-11-06,Florida,FL,1,0,25.4624,-80.4915,0,0,2,0.5302797198812247
2016-11-06,Louisiana,LA,1,0,30.0495,-89.9537,0,0,1,1.499307875765847
2016-11-06,Nebraska,NE,1,0,41.3014,-95.9446,0,0,1,1.6285047101826144
2016-11-06,North Carolina,NC,0,1,35.0853,-78.987,0,0,1,1.7935623583230762
2016-11-06,Maryland,MD,0,1,39.116,-76.7113,0,0,1,2.5132485394026385
2016-11-06,Illinois,IL,1,0,41.7911,-87.7369,0,0,1,2.4780769212777036
2016-11-06,North Carolina,NC,0,0,35.0735,-78.88600000000001,0,0,1,1.1227961004474853
2016-11-06,Illinois,IL,0,1,41.6951,-87.7083,0,0,1,1.82305112811823
2016-11-06,Alaska,AK,0,1,61.2188,-149.888,0,0,1,1.0033000201700017
2016-11-06,Illinois,IL,0,1,41.7395,-87.6501,0,1,0,1.004076306703324
2016-11-06,Illinois,IL,0,1,41.7948,-87.7235,0,0,1,1.9711647790133424
2016-11-06,New Jersey,NJ,0,0,40.4916,-74.4516,0,0,1,0.4666728693092339
2016-11-06,Ohio,OH,1,0,41.0904,-80.5863,0,0,3,2.7563284505365027
2016-11-06,Ohio,OH,0,0,39.1397,-84.5791,0,0,0,1.7405125130787658
2016-11-06,Illinois,IL,1,0,41.7726,-88.323,0,0,1,0.5785165784085827
2016-11-06,Minnesota,MN,0,0,43.9277,-92.5782,0,0,0,6.839638958163664
2016-11-06,Michigan,MI,0,0,41.8932,-84.0282,0,0,1,1.1685332754508393
2016-11-06,Texas,TX,2,0,26.4722,-98.7433,1,1,1,36.83897204902942
2016-11-06,Mississippi,MS,0,0,32.3587,-90.1799,0,0,0,1.967308921407806
2016-11-06,Michigan,MI,0,0,42.7794,-83.4961,0,0,2,4.821063269044878
2016-11-06,South Carolina,SC,0,1,34.0498,-80.937,0,0,1,2.658604784322393
2016-11-06,Florida,FL,1,0,25.8032,-80.1982,0,0,1,0.7117139002320231
2016-11-06,Illinois,IL,0,1,41.8819,-87.7454,0,0,1,0.5235132105662593
2016-11-06,Maryland,MD,0,1,39.659,-77.7104,0,0,2,1.4607960960046622
2016-11-06,Oklahoma,OK,1,0,36.1893,-95.96799999999999,0,0,2,1.337269482156177
2016-11-06,Virginia,VA,0,1,37.2834,-79.9791,0,0,1,1.638826393007211
2016-11-06,Missouri,MO,1,0,36.6941,-90.2817,0,1,1,9.328492088385014
2016-11-06,District of Columbia,DC,0,0,38.8403,-76.9979,0,0,0,0.2779259680048646
2016-11-06,Ohio,OH,0,1,41.4454,-81.5898,0,0,1,1.3381348323069897
2016-11-06,California,CA,0,1,33.7215,-117.905,0,0,1,2.822292119516485
2016-11-06,Maryland,MD,0,1,39.2393,-76.6047,0,1,0,0.36371780400210946
2016-11-06,Idaho,ID,1,0,47.7261,-116.905,0,0,1,1.5438524762301822
2016-11-06,Virginia,VA,0,1,37.2982,-79.9777,0,0,1,1.8989645045743595
2016-11-06,California,CA,1,0,38.5914,-121.479,0,0,4,1.2748340171484565
2016-11-06,Illinois,IL,0,1,41.7652,-87.6616,0,0,1,1.2345539027161068
2016-11-06,California,CA,0,0,34.1661,-118.16,0,0,0,0.6493587298926013
2016-11-06,New Jersey,NJ,1,0,39.2535,-74.9809,0,0,1,13.630707066573954
2016-11-06,Tennessee,TN,0,0,36.0335,-89.4129,0,0,0,0.5956662800595132
2016-11-06,Maryland,MD,0,1,39.3276,-76.6597,0,0,1,0.2969966941591776
2016-11-06,Virginia,VA,0,1,37.5638,-77.4952,0,0,1,1.03482975774019
2016-11-06,Colorado,CO,0,0,39.6331,-104.988,0,0,0,1.5434932412977218
2016-11-06,Louisiana,LA,0,0,32.5512,-93.7045,0,0,1,0.35950055642741063
2016-11-06,District of Columbia,DC,0,1,38.8321,-76.9874,0,0,0,0.9006689833893409
2016-11-06,Louisiana,LA,0,0,30.4739,-91.1559,0,0,1,1.7444638001527528
2016-11-06,Delaware,DE,0,1,39.624,-75.6884,0,0,1,3.1066788824937244
2016-11-06,Florida,FL,1,0,25.8367,-80.2231,0,0,1,1.7085423842528713
2016-11-06,Florida,FL,0,0,30.296,-81.7566,0,0,0,2.144668063027662
2016-11-06,Florida,FL,0,0,30.2831,-81.9634,0,0,0,11.5030291332394
2016-11-06,Florida,FL,0,0,30.2326,-81.8277,0,0,0,7.084399337286253
2016-11-06,Florida,FL,0,0,30.3247,-81.5165,0,0,0,2.696047754324014
2016-11-06,Florida,FL,0,0,30.2105,-81.7348,0,0,0,3.0834736313211057
2016-11-06,Louisiana,LA,0,0,32.5512,-93.7045,0,0,1,0.35950055642741063
2016-11-06,Florida,FL,0,0,30.3205,-81.7075,0,0,0,2.698099065402034
2016-11-06,Florida,FL,0,0,30.3347,-81.8067,0,0,0,4.67394218384667
2016-11-06,Florida,FL,0,0,30.2682,-81.7643,0,0,0,2.6462308153274017
2016-11-06,Texas,TX,0,1,26.2009,-98.2383,0,0,2,1.8687306062204483
2016-11-06,Iowa,IA,0,0,42.4942,-96.3964,0,0,1,0.16661300315293956
2016-11-06,Indiana,IN,0,1,41.537,-87.3677,0,0,2,2.952386329345387
2016-11-06,Texas,TX,0,0,27.7268,-97.4047,0,0,2,3.2073663613601835
2016-11-06,Mississippi,MS,0,1,32.2956,-90.21600000000001,0,0,1,1.4786436625799202
2016-11-06,Mississippi,MS,0,0,32.3558,-90.1927,0,0,1,2.0462687566030784
2016-11-06,Florida,FL,0,0,30.3391,-81.808,0,0,0,4.673870832325065
2016-11-06,Ohio,OH,0,0,41.4644,-81.7458,0,0,1,1.0192909385918292
2016-11-06,Texas,TX,0,1,31.1211,-97.699,0,0,2,2.9185858221028855
2016-11-06,Washington,WA,1,0,46.5972,-120.53200000000001,0,0,2,0.38027595796171065
2016-11-06,Connecticut,CT,0,1,41.7981,-72.7029,1,1,1,0.48655408942428024
2016-11-06,California,CA,0,0,36.7358,-119.71799999999999,0,0,0,1.8300734656298625
2016-11-06,Alaska,AK,0,0,62.1597,-145.46200000000002,0,0,0,13.134397355170842
2016-11-06,New Mexico,NM,0,0,35.093,-106.64399999999999,0,0,1,0.21626461503127337
2016-11-06,Connecticut,CT,0,0,41.1936,-73.2071,0,0,1,0.433603095570577
2016-11-06,Oregon,OR,0,1,45.4974,-122.609,0,0,1,0.6827669046282394
2016-11-06,Montana,MT,0,0,45.9814,-112.499,0,0,1,2.8608558688744385
2016-11-06,Connecticut,CT,0,0,41.3213,-72.8737,0,0,1,1.4776482436692104
2016-11-06,California,CA,1,0,39.7428,-121.772,0,0,1,4.046589917333534
2016-11-06,Washington,WA,0,0,47.4937,-121.78299999999999,0,0,0,0.2210484072035512
2016-11-06,West Virginia,WV,0,2,38.4191,-82.4452,0,0,0,0.4670308448252658
2016-11-06,Maine,ME,0,0,43.5575,-70.7306,0,0,1,3.9726712051062014
2016-11-06,Texas,TX,0,1,29.418000000000003,-98.5328,0,0,0,1.7853943329392006
2016-11-06,Texas,TX,2,0,29.5893,-97.9614,0,0,2,1.6303976082345022
2016-11-06,Texas,TX,1,0,29.9035,-95.3924,0,0,4,4.824104517580374
2016-11-06,Oklahoma,OK,0,1,36.1511,-95.9945,0,1,0,0.40748962355703267
2016-11-06,California,CA,0,0,34.1096,-117.24799999999999,0,0,1,1.7131847873939332
2016-11-06,Indiana,IN,0,1,39.824,-86.1569,0,0,1,0.7361730433593764
2016-11-06,California,CA,2,0,37.6401,-122.073,0,0,3,0.5710288208516601
2016-11-06,North Carolina,NC,0,0,36.0319,-78.8805,0,0,0,2.3542977596047723
2016-11-06,Pennsylvania,PA,0,1,40.9601,-75.9779,0,1,2,1.0357970202579048
2016-11-06,South Carolina,SC,1,0,33.4626,-81.8282,0,0,2,7.423723754394235
2016-11-06,Virginia,VA,0,1,36.8103,-76.3685,0,0,1,2.1327833170491415
2016-11-06,Texas,TX,0,1,29.3072,-94.7944,0,0,1,0.16746538364581903
2016-11-06,Kentucky,KY,0,0,36.8676,-87.4868,0,0,2,1.304892883539752
2016-11-06,New York,NY,1,0,42.8293,-78.6291,0,0,2,5.3403300027294796
2016-11-06,Alabama,AL,1,2,32.5131,-85.0097,0,1,2,24.549202138229425
2016-11-06,Iowa,IA,0,0,41.5257,-90.5668,0,0,0,1.8724040903330161
2016-11-06,Florida,FL,2,0,27.7179,-82.6572,0,0,2,2.1767817196983033
2016-11-06,North Dakota,ND,0,1,46.8334,-100.727,1,0,1,1.1678050068284762
2016-11-06,Florida,FL,0,2,28.8226,-81.9009,0,0,2,1.0273930472336517
2016-11-06,Washington,WA,0,0,47.8972,-122.251,0,0,1,1.9563522430286382
2016-11-06,Florida,FL,0,1,28.3326,-81.517,0,0,2,6.340426768644195
2016-11-06,Florida,FL,0,0,29.0491,-82.4609,0,0,1,15.664803409937702
2016-11-06,Ohio,OH,0,1,41.0884,-80.6463,0,0,2,1.2070432352466811
2016-11-06,Michigan,MI,0,1,44.2514,-85.4284,0,0,1,2.218068708272627
2016-11-06,Louisiana,LA,1,0,30.4396,-91.1836,0,0,1,1.8700462195129266
2016-11-06,Michigan,MI,0,2,42.4415,-82.9697,0,0,0,0.16289835527950147
2016-11-06,Iowa,IA,0,0,41.5272,-90.5647,0,0,0,1.891800240196498
2016-11-06,Mississippi,MS,1,0,33.4606,-88.8026,0,1,4,0.7774569341388776
2016-11-06,Massachusetts,MA,0,0,41.9339,-71.3023,0,2,2,1.242816868801514
2016-11-06,Massachusetts,MA,0,0,42.1177,-72.5632,0,0,0,1.1476430321805295
2016-11-06,Alabama,AL,0,3,32.3752,-86.2929,0,0,3,0.5775806856693033
2016-11-06,New York,NY,0,0,43.1682,-77.6019,0,0,1,1.304056892025694
2016-11-06,California,CA,1,0,34.080999999999996,-117.98299999999999,0,0,3,0.39252376635461766
2016-11-06,California,CA,0,0,40.1794,-122.245,0,0,1,0.862228509664592
2016-11-06,California,CA,0,1,37.7822,-122.41,0,0,3,0.4137605586229538
2016-11-06,Michigan,MI,0,0,43.2341,-86.1917,0,1,0,0.33207711798719547
2016-11-06,South Carolina,SC,0,0,34.9327,-81.9288,0,0,0,2.2096033282974683
2016-11-06,Texas,TX,0,0,29.3769,-100.90299999999999,0,0,0,0.6396653253841562
2016-11-06,California,CA,1,0,38.5131,-121.465,0,0,1,0.7358377003942628
2016-11-06,California,CA,0,1,37.7838,-122.414,0,0,1,0.3748454954148684
2016-11-06,Louisiana,LA,0,1,30.23,-92.0063,0,0,1,1.1146033045174875
2016-11-06,New Jersey,NJ,1,0,40.9251,-74.1709,0,0,1,0.41910410597408415
2016-11-06,California,CA,1,0,34.5523,-118.087,0,0,0,2.1210712664141274
2016-11-06,Indiana,IN,0,2,38.1305,-87.9408,0,1,2,13.922913727454363
2016-11-06,Arizona,AZ,0,1,32.6027,-114.715,0,0,1,6.313993894868167
2016-11-06,Illinois,IL,0,0,41.5181,-88.0684,0,0,0,1.5196911184156967
2016-11-06,South Carolina,SC,0,1,33.4288,-79.9689,0,0,2,16.075509980450413
2016-11-07,Tennessee,TN,0,1,35.0219,-85.2258,0,0,0,1.2014704084581034
2016-11-07,Florida,FL,0,0,30.7718,-85.2433,0,0,1,43.59695112155349
2016-11-07,Arkansas,AR,0,0,35.8751,-90.1755,0,0,2,16.719845956505303
2016-11-07,North Carolina,NC,0,0,34.0722,-78.796,0,0,1,23.773563148188362
2016-11-07,Michigan,MI,0,0,42.5235,-83.1668,0,0,0,1.0717445450910605
2016-11-07,Michigan,MI,1,0,42.3282,-83.1551,0,0,1,2.388098563319482
